"noun","RatingType","version","question","masculine_adjective","feminine_adjective","ResponseId","Rating","NounGroup","translation","en","de","NounID"
"llave","X1_Version.4",4,1,"masculina","femenina","R_7SqOzt70akQLc6l",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X2_Version.3",3,2,"masculina","virgen","R_7kveVscN30wGayJ",1,"es-F.de-M","key","key","Schlüssel",4
"llave","X36_Version.5",5,36,"poderosa","sentimental","R_6LDEr31Sh3fmH73",1,"es-F.de-M","key","key","Schlüssel",4
"llave","X36_Version.5",5,36,"poderosa","sentimental","R_3eRJm2oxDrMLkFC",1,"es-F.de-M","key","key","Schlüssel",4
"llave","X1_Version.4",4,1,"masculina","femenina","R_5rGHeeVURIlVGnN",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X1_Version.4",4,1,"masculina","femenina","R_1fC0uvEvEGfVrrz",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X35_Version.6",6,35,"poderosa","despampanante","R_5sbgGbaVSR2XfkV",1,"es-F.de-M","key","key","Schlüssel",4
"llave","X35_Version.6",6,35,"poderosa","despampanante","R_171gNYDxUyUgsyG",1,"es-F.de-M","key","key","Schlüssel",4
"llave","X1_Version.4",4,1,"masculina","femenina","R_5XchvrFFcAKQtMJ",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X2_Version.3",3,2,"masculina","virgen","R_22KdRFsVkipzbiN",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X2_Version.3",3,2,"masculina","virgen","R_2rj8wUzHGHx729T",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X1_Version.4",4,1,"masculina","femenina","R_1oh93oDo2ZU0l6M",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X2_Version.3",3,2,"masculina","virgen","R_1788XKeXhiRbpnA",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X1_Version.4",4,1,"masculina","femenina","R_7Pjfo0dha1aVmW2",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X2_Version.3",3,2,"masculina","virgen","R_7YlhYgijswwMM5N",1,"es-F.de-M","key","key","Schlüssel",4
"llave","X2_Version.3",3,2,"masculina","virgen","R_7SBpkWe3U5zPG72",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X1_Version.4",4,1,"masculina","femenina","R_1J5lHcVXSiRkziW",2,"es-F.de-M","key","key","Schlüssel",4
"llave","X2_Version.3",3,2,"masculina","virgen","R_1kA5DhojvVrRx4U",2,"es-F.de-M","key","key","Schlüssel",4
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_2CBsnIVuwmOnxDS",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_61yOJ7m6o63uI5r",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_1NJNcVpGTKnnhJA",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_3nV13TZnj8pI1qs",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_3qEAbKRivP12dYA",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_6GvTGAgCulx7Eig",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_3ndfYLVlLsFadJl",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_1jN5uGBHIyV7Cyl",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_2uCLuxzrKQZQfHQ",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_3nT7XARTzyI2tQg",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_6U43iQbgXrnL0lI",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_5PRW13X00dHyxx8",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_3QLfr2fOUTKRoOh",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_3ztBrk6Nd3DdHSM",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_1feBwJJ79rnjImJ",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_7PUwq8V8E3Pmq4H",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_1j9sHPooluaHiSb",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_6ikDmeuf58G0UhI",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_1KOQ73ggagiHdEI",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_5lJN8vtcZBhRzcL",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_31cHL5gW0DMoZB6",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_51nnpfDD8lYPZht",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_7SqOzt70akQLc6l",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_3HzaPJLbOChZMdP",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_1C8SXql55t4Uq7i",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_6TEcPBe8MXa0cNP",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_8vF9P1vcE4746HL",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_3iCrGxquxk97v8L",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_6EMzlhT2y1ve0SG",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_3glkypzOf6AB9Kx",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_8igi9nJgRj7ocSW",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_2h5ZlneQ2kaLPK6",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_3nZ3UHvoZg3NZEU",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_1rVqDsxs43rgNN7",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_7vNfdvwlFjuLeqR",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_6c1Vl2cWykcRvdX",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_1HYPI0cgdrB51Vb",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_1DUL9GKJQtTnUPQ",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_5i7EkjOspifrGfv",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_5mX5SpRcyKzcumB",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_5IpjuisdnxcAn6j",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_3kgM5D8K2Qpxust",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_7NJvwv3pcMluXoU",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_7s0oa6jXI5eUUpV",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_7jO01bJerTYSv0T",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_7zMAsFmetoOlCkw",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_7Pj4ZDJFcqSJQ4u",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_5VlBbTzoze4UJu9",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_3C2beK8x5fq3iUx",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_5f0D6SoypYacFeU",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_4DFGYjmUq8IeAJX",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_3MZp56x1QeCjEIS",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_5qxQzKoBNgYWtON",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_1ci2Rn6UgyGljCV",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_6dXeIsVR7kVWPjf",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_7emg3NrW05u50fX",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_2dY9osDj1hxDbBW",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_7QPlHuxCbTSVO6o",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_7fvXF6QAaVgWSgV",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_8GwVnxzAyJaSZhI",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_5UV2ZFqEP9kAHgR",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_5hiPpPNfuKLd0YO",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_30Z6st5x6ay5cf8",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_58cxhVqusUuiGHv",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_5Hpit4A2TztPUgO",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_7upnb3jkxlRdL9V",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_7Ee3E9sR64d28Wl",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_3zjff2AckbGU5Vf",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_7WAr5fSaYuGE8eb",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_3bHL8XsTopn0UAO",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_12Q3u1NKGiYmd6e",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_7rOwZyT7c72BEy5",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_1bQtLNz6fJpoMwh",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_6LDEr31Sh3fmH73",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_3eRJm2oxDrMLkFC",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_7gD3DtkVT4cUsdH",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_1oh93oDo2ZU0l6M",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_1J5lHcVXSiRkziW",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_3U9igvcs3t1tPmy",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_5XchvrFFcAKQtMJ",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_5stDXIaDQgAYsBH",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_22KdRFsVkipzbiN",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_2rj8wUzHGHx729T",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_7mn28D6XypnnvIF",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_7GEaNYnbjP6zJFr",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_3f6k2NV8H43E3OF",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_1fC0uvEvEGfVrrz",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_5SkubLDmqyxJLh2",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_5rGHeeVURIlVGnN",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_7Pjfo0dha1aVmW2",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X35_Version.4",4,35,"poderosa","despampanante","R_3MLhR4QjLR1z7ie",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_7kveVscN30wGayJ",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_1788XKeXhiRbpnA",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_1kA5DhojvVrRx4U",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_7YlhYgijswwMM5N",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_7m7tvSYeDTf4MNP",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_5Ov0UzDlpcQAMuu",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_20IWnJ9Y7M5Oz2a",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_3NJQ2dbt642vAa7",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_3jrccdJG89jSPui",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_79Kv0sB8sYnZvRD",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_3AQi8jym0iLj1q9",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_6ty4s9uLiqKKxTx",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_1J8Yrmoo5OYQK4J",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_771ELG2fhU0DKtX",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_6nO98UG7qmWLPcI",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_22OcAsr0FaDujzX",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_3dsowXk48iVsI2n",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_7SBpkWe3U5zPG72",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_3mdY3EUYJMisK7I",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_1rlwaBjFv61n2sQ",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X36_Version.3",3,36,"poderosa","sentimental","R_2ARTU0ojQYqDc0b",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_5MQxSsfS55v19MJ",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_32L4sg2gKsS0jxy",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_7DRW2PpTKlD82g1",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_1Zw4pw14eV1WY3T",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_7HsU5LkihlxamjL",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_1Fqrt2jvQ9vZoze",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_7F3AvgMYp8OrN7V",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_7VY8axizasEC0jn",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_1rS3NcPBg5nfX1R",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_1Nzgy3vDSOy0Sjn",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_71FT7FjYwaG986M",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_6gGzwip9OCH7jjC",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_7Oh5Ai6QQ9VY7sd",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_2hTjW6bj4X5LZCU",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_771s8OJW7P8MsrD",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X1_Version.2",2,1,"masculina","femenina","R_32D8oD86grXFgP1",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_7Q5GgNGwOiLSjId",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_1jVrgehRMYfoBM5",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_8few6aTSKnkhmI9",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_7WOtFaRy5HOw9sG",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_7idrcGhREKVI4PD",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_1G0SsYpdPf0B2Lp",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_7KdURltDMpTei1M",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_16krOMqSzvcvg2t",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_691arihTOE6YnCU",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_8ri7LlCvAhQsw3k",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X2_Version.1",1,2,"masculina","virgen","R_35HKReckMGcXaPC",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_5hiP0Ycxn5A7LrE",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_171gNYDxUyUgsyG",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_1LSRuI7yjbkE3H6",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_1ATL0ituyFrpYbY",2,"es-F.de-M","rain","rain","Regen",2
"lluvia","X33_Version.6",6,33,"poderosa","sensual","R_5sbgGbaVSR2XfkV",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_6UW8GoZTHldhdCN",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_5uBWwllVvdU6Eq0",1,"es-F.de-M","rain","rain","Regen",2
"lluvia","X34_Version.5",5,34,"poderosa","sexy","R_3rOBxVRIMket2hS",1,"es-F.de-M","rain","rain","Regen",2
"luna","X32_Version.1",1,32,"poderosa","virgen","R_1ci2Rn6UgyGljCV",1,"es-F.de-M","moon","moon","Mond",32
"luna","X32_Version.1",1,32,"poderosa","virgen","R_7QXTHlOz3eRJui4",1,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_3nT7XARTzyI2tQg",2,"es-F.de-M","moon","moon","Mond",32
"luna","X27_Version.6",6,27,"vaquera","sensual","R_3C2beK8x5fq3iUx",2,"es-F.de-M","moon","moon","Mond",32
"luna","X27_Version.6",6,27,"vaquera","sensual","R_5f0D6SoypYacFeU",2,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_1jN5uGBHIyV7Cyl",2,"es-F.de-M","moon","moon","Mond",32
"luna","X27_Version.6",6,27,"vaquera","sensual","R_5VlBbTzoze4UJu9",2,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_3qEAbKRivP12dYA",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_5stDXIaDQgAYsBH",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_5XchvrFFcAKQtMJ",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_3ndfYLVlLsFadJl",2,"es-F.de-M","moon","moon","Mond",32
"luna","X32_Version.1",1,32,"poderosa","virgen","R_5qxQzKoBNgYWtON",1,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_2CBsnIVuwmOnxDS",2,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_1NJNcVpGTKnnhJA",2,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_2uCLuxzrKQZQfHQ",2,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_6GvTGAgCulx7Eig",1,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_5PRW13X00dHyxx8",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_3QLfr2fOUTKRoOh",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_3U9igvcs3t1tPmy",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_1feBwJJ79rnjImJ",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_7mn28D6XypnnvIF",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_6EMzlhT2y1ve0SG",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_3ztBrk6Nd3DdHSM",2,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_7PUwq8V8E3Pmq4H",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_7gD3DtkVT4cUsdH",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_7upnb3jkxlRdL9V",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_7Ee3E9sR64d28Wl",2,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_3zjff2AckbGU5Vf",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_7SqOzt70akQLc6l",2,"es-F.de-M","moon","moon","Mond",32
"luna","X27_Version.6",6,27,"vaquera","sensual","R_16krOMqSzvcvg2t",2,"es-F.de-M","moon","moon","Mond",32
"luna","X27_Version.6",6,27,"vaquera","sensual","R_22OcAsr0FaDujzX",2,"es-F.de-M","moon","moon","Mond",32
"luna","X31_Version.2",2,31,"poderosa","femenina","R_3jrccdJG89jSPui",2,"es-F.de-M","moon","moon","Mond",32
"luna","X31_Version.2",2,31,"poderosa","femenina","R_5SkubLDmqyxJLh2",1,"es-F.de-M","moon","moon","Mond",32
"luna","X27_Version.6",6,27,"vaquera","sensual","R_5hiPpPNfuKLd0YO",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_7GEaNYnbjP6zJFr",2,"es-F.de-M","moon","moon","Mond",32
"luna","X29_Version.4",4,29,"vaquera","despampanante","R_6ikDmeuf58G0UhI",2,"es-F.de-M","moon","moon","Mond",32
"luna","X28_Version.5",5,28,"vaquera","sexy","R_1j9sHPooluaHiSb",2,"es-F.de-M","moon","moon","Mond",32
"luna","X31_Version.2",2,31,"poderosa","femenina","R_32D8oD86grXFgP1",1,"es-F.de-M","moon","moon","Mond",32
"luna","X31_Version.2",2,31,"poderosa","femenina","R_6dXeIsVR7kVWPjf",2,"es-F.de-M","moon","moon","Mond",32
"luna","X31_Version.2",2,31,"poderosa","femenina","R_7emg3NrW05u50fX",1,"es-F.de-M","moon","moon","Mond",32
