"noun","RatingType","version","question","masculine_adjective","feminine_adjective","ResponseId","Rating","NounGroup","translation","es","de","NounID"
"fish","X5_Version.2",2,5,"grandfatherly","statuesque","R_7SldzkPMEiILsHQ",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_1DhATCM4XCP4Yed",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_5FIzBgf0kddV7tg",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_6nNOOeBW2wPRuoO",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X5_Version.2",2,5,"grandfatherly","statuesque","R_7lRlymZ4gBamjae",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X5_Version.2",2,5,"grandfatherly","statuesque","R_6dnHFu8r1riZrXj",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_7eqSKAJU6jzp7yC",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_6CPk0U794NyPWuI",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_6jEe1vFglYFRFbV",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_3IbXNZsXT8Meo1s",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_3qaAD8EmVt6uSeB",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X5_Version.2",2,5,"grandfatherly","statuesque","R_7eUqAfLiIRdtKXL",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_6r8EHfkPOj5Vmmx",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_74E8hgZZkfwtu5r",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_5SR6EyNkGzBHj4B",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_3SB2xaI2Em27xuT",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_61iu5qjN0zKzsJq",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_6YDsAl0bxyY2DLy",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_6ZF1TmvZz0RhsFr",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_7S4OovRaeDpAk0x",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_1IC0gDs55gRB4TT",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_7M6xE5YzgMFoVmr",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_3QVEZFOdRrhNgYI",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_7TzLsM5zlwxdsS1",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_1YlHWDMMr0occuK",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_72IWZBosyNUtmPy",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_6WC2bL6ftdEAgSF",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_3jv4xOP7d68gMEG",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_7ALQDHI1epcrTR7",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_5Q122oLt0C1Kh7H",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_7JSZMjK2Qt0DGrD",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_1FD76QeiaKx31r2",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_5m4xFEQk0Y0jKup",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_7pt5UvzJB2Xm0Bb",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_1QrtzZRs5BBEECm",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_11by2GByGop4jWN",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_73gj4f1OKcdqpOz",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_6jt6m4B8bhJXKKd",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_59cVRSIbli9yRP1",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_74k4ZiD1niVAiEh",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_3ukUPl3EFDCbMul",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X5_Version.2",2,5,"grandfatherly","statuesque","R_6Rt7g7juIE61oqz",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X5_Version.2",2,5,"grandfatherly","statuesque","R_3zbVRH3tooEbWW7",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X5_Version.2",2,5,"grandfatherly","statuesque","R_3HdSqjFpMgvsIEC",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_3frP1FK9Fv2ZqrJ",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_3VkBQmRqMcKtBHb",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_7GvGw2PcY2u35XM",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_1LcZkHt0Gh3Uu0g",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_5DZfrnFBv4Ewhhp",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_78SQ8sH1wW5S5Y5",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_1S63tSMYwwYl7bU",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_32y9J7YpDlrvK3Y",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_7xDUgwvRypyE9GD",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_72Rq7zbBlcCfdHD",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_1mkg7qM27OLaezj",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_7wRG7nX7xV4TwbM",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_7Eb4Kriey7JfGv5",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_5mTDuejI83Dws49",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_60TK4qLQAYzFuxv",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_3s5X46Mht5C5o6k",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_6J8IsMBigpznOmu",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X1_Version.6",6,1,"grandfatherly","grandmotherly","R_7rBEpCRfkH1QF9v",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_3Nxqp3f40WzwoPq",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_6MMXm8M2HPtQCQc",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_7dVc47LKXWz0ASJ",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_72lGVj3FhNZ5mZA",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_7zvuzXo8D4FSzwC",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_1dtlow3gRvnxtMO",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_71NlO0vIvXFGy9H",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_7OHwTJYhm40flK1",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_6tzjMlpGVRHn3CS",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_7xx6MWCJLFR3Cqk",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_8mkIKYRGIwuqhzn",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_6mRdsyqlfuIYbwR",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_3qdFq9f4mfNPm7u",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_1qfA7gxgmuH4dFo",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_7h3m90J8OlgwUBC",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_3O0vO5zMHCvguZm",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_5B4SH0pp1StYkKt",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_62Y8cyQ9joHYSok",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_6dYFL32OvDuNtLF",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_7jxr0hTdnFchUxX",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_7jUqoU2QLMj2Cqx",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X4_Version.3",3,4,"grandfatherly","full-figured","R_62zsNiPDKYFYiiW",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_3CgIsAf2neZjb8J",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_5lGgYbpCrsr0UvL",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_7KVeRXpVdxBZQOP",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_1Cx4vZTMJtk71Z7",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_1DG3nVmI8ZcS2eO",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_5E73VCN3VIeWhAl",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_7TT62JSY3Q3NzQa",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_6KHeHx1Vwi3oCgw",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_110wVnu6p6oWuUw",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_54F1NwnOHmmZMOJ",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X3_Version.4",4,3,"grandfatherly","voluptuous","R_3ioN2oaQTIrhGa5",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_7LkD6FzvkhMdxKY",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_6d5kJOPb6RZArbG",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X2_Version.5",5,2,"grandfatherly","feminine","R_3oqcrrqHoHQS9LH",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_5QFn1VkyHojmpCt",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_6JKtzpEKG5n4ncm",2,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_7pmkpLPlHIzV8WJ",1,"de-M.es-F","fish","pez","Fisch",6
"fish","X6_Version.1",1,6,"grandfatherly","sexy","R_72u91rG47que7Fk",1,"de-M.es-F","fish","pez","Fisch",6
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_7GvGw2PcY2u35XM",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_3VkBQmRqMcKtBHb",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_1LcZkHt0Gh3Uu0g",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_3ukUPl3EFDCbMul",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_3frP1FK9Fv2ZqrJ",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_3HdSqjFpMgvsIEC",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_5MQg4f32RZnRDV2",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_7ZOg4hgkP32FJZ9",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_3zbVRH3tooEbWW7",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_7SldzkPMEiILsHQ",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_6Rt7g7juIE61oqz",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_7pMujCcBV7VngHv",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_7VFU10C4PLEoMxz",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_3O0vO5zMHCvguZm",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_3Sqq5blkznYZ4qj",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_72Rq7zbBlcCfdHD",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_30uRfwQYaUsMV9z",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_62zsNiPDKYFYiiW",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_5X0geaTZjiEQnlU",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_7dVc47LKXWz0ASJ",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_5B4SH0pp1StYkKt",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_7dzYppIYadNRqEx",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_7lRlymZ4gBamjae",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_74k4ZiD1niVAiEh",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_7mVt2RDDQlDq069",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_7QET5ogd8pGDb6X",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_3CwEVzuewowNPnD",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_5m4xFEQk0Y0jKup",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_3Nxqp3f40WzwoPq",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_1mkg7qM27OLaezj",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_5SR6EyNkGzBHj4B",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_61583ZX3ytDB0uG",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_6NSmdx3d3DbwfWF",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_7wRG7nX7xV4TwbM",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_7LkD6FzvkhMdxKY",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_6YDsAl0bxyY2DLy",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_5DZfrnFBv4Ewhhp",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_78SQ8sH1wW5S5Y5",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_6jt6m4B8bhJXKKd",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_1YhDKuNv4ul3y8h",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_7LTO23wHTrUegx9",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X2_Version.6",6,2,"grandfatherly","feminine","R_7wH89enMGnDVzpA",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_72o7aFsoew6AmGZ",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_19aeRDCU9nMfNH8",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_1dKD8o9XABlA1oW",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_6mRdsyqlfuIYbwR",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_6ySzVI68kz89qCd",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_7t0ffADvkei9Tdp",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_7Eb4Kriey7JfGv5",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_6ZF1TmvZz0RhsFr",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_3oqcrrqHoHQS9LH",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_1Hoab4TB0sGro5A",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_3gAsSq6iAvkAWR8",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_72lGVj3FhNZ5mZA",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_7xDUgwvRypyE9GD",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_3NIq1Idnrz8Kowe",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_6pYc9wd0SCnHoUR",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_5RPyQ7VQiCkL5UZ",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_7eUqAfLiIRdtKXL",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_5fHttHJmIMAGh6Q",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_5QFn1VkyHojmpCt",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_1DG3nVmI8ZcS2eO",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_5mTDuejI83Dws49",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_60TK4qLQAYzFuxv",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X6_Version.2",2,6,"grandfatherly","sexy","R_6dnHFu8r1riZrXj",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X5_Version.3",3,5,"grandfatherly","statuesque","R_1IC0gDs55gRB4TT",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_7xx6MWCJLFR3Cqk",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_6d5kJOPb6RZArbG",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_7pt5UvzJB2Xm0Bb",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_1QrtzZRs5BBEECm",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_3QVEZFOdRrhNgYI",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_73gj4f1OKcdqpOz",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X2_Version.6",6,2,"grandfatherly","feminine","R_74E8hgZZkfwtu5r",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X2_Version.6",6,2,"grandfatherly","feminine","R_62P5Q4ZRtirpWdb",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X2_Version.6",6,2,"grandfatherly","feminine","R_7a9bdBjYNcKrdJI",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_5E73VCN3VIeWhAl",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_3SB2xaI2Em27xuT",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_61iu5qjN0zKzsJq",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X2_Version.6",6,2,"grandfatherly","feminine","R_3kSmqc1W6NtTJT4",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X2_Version.6",6,2,"grandfatherly","feminine","R_7EKFSrZ1Aiyvf8n",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X2_Version.6",6,2,"grandfatherly","feminine","R_63LJSmYnUqWTKQ9",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X2_Version.6",6,2,"grandfatherly","feminine","R_6nNOOeBW2wPRuoO",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_5prtJ2G5643YwKT",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_1FD76QeiaKx31r2",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_71NlO0vIvXFGy9H",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_72IWZBosyNUtmPy",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_3qdFq9f4mfNPm7u",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X3_Version.5",5,3,"grandfatherly","voluptuous","R_1qfA7gxgmuH4dFo",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_62Y8cyQ9joHYSok",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_7h3m90J8OlgwUBC",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_6KHeHx1Vwi3oCgw",2,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X7_Version.1",1,7,"manly","grandmotherly","R_72u91rG47que7Fk",1,"de-F.es-M","fork","tenedor","Gabel",7
"fork","X4_Version.4",4,4,"grandfatherly","full-figured","R_3s5X46Mht5C5o6k",1,"de-F.es-M","fork","tenedor","Gabel",7
